source,target
Customers/14901,Customers/14794
Customers/14901,Customers/13571
Customers/14901,Customers/14221
Customers/14901,Customers/13319
Customers/14901,Customers/16161
Customers/14901,Customers/16407
Customers/14901,Customers/16700
Customers/14901,Customers/17126
Customers/14901,Customers/17231
Customers/14901,Customers/13709
Customers/14901,Customers/15021
Customers/14901,Customers/13969
Customers/14901,Customers/14227
Customers/14901,Customers/13269
Customers/14901,Customers/15453
Customers/14901,Customers/17214
Customers/14901,Customers/16710
Customers/14901,Customers/17063
Customers/14901,Customers/18118
Customers/14901,Customers/13704
Customers/14901,Customers/15356
Customers/14901,Customers/17705
Customers/14901,Customers/13004
Customers/14901,Customers/16904
Customers/14901,Customers/17338
Customers/14901,Customers/14472
Customers/14901,Customers/16791
Customers/14901,Customers/14194
Customers/14901,Customers/12963
Customers/14901,Customers/17800
Customers/14901,Customers/16923
Customers/14901,Customers/15249
Customers/14901,Customers/13871
Customers/14901,Customers/17160
Customers/14901,Customers/17634
Customers/14901,Customers/13610
Customers/14735,Customers/15358
Customers/14735,Customers/17238
Customers/14735,Customers/15827
Customers/14735,Customers/13137
Customers/14735,Customers/17690
Customers/14735,Customers/14698
Customers/14735,Customers/15058
Customers/14735,Customers/12921
Customers/14735,Customers/16713
Customers/14735,Customers/16293
Customers/14735,Customers/14189
Customers/14735,Customers/14056
Customers/14735,Customers/17758
Customers/14735,Customers/15443
Customers/14735,Customers/17799
Customers/14735,Customers/13890
Customers/14735,Customers/13755
Customers/14735,Customers/15518
Customers/14735,Customers/17530
Customers/14735,Customers/16115
Customers/14735,Customers/17449
Customers/14735,Customers/14135
Customers/14735,Customers/13267
Customers/14735,Customers/16326
Customers/14735,Customers/15529
Customers/14735,Customers/15547
Customers/14735,Customers/17813
Customers/14735,Customers/14534
Customers/14735,Customers/14092
Customers/14735,Customers/14810
Customers/14735,Customers/13138
Customers/14735,Customers/15172
Customers/14735,Customers/14071
Customers/14735,Customers/15622
Customers/14735,Customers/17218
Customers/14735,Customers/17220
Customers/14735,Customers/17735
Customers/14735,Customers/13418
Customers/14735,Customers/12948
Customers/14735,Customers/17611
Customers/14735,Customers/16678
Customers/14735,Customers/14653
Customers/14735,Customers/15811
Customers/14735,Customers/16931
Customers/14735,Customers/17365
Customers/14735,Customers/14719
Customers/14735,Customers/16945
Customers/14735,Customers/13767
Customers/14735,Customers/16033
Customers/14735,Customers/13089
Customers/14735,Customers/16899
Customers/14735,Customers/16719
Customers/14735,Customers/13047
Customers/14735,Customers/14849
Customers/14735,Customers/15708
Customers/14735,Customers/13232
Customers/14735,Customers/15601
Customers/14735,Customers/13319
Customers/14735,Customers/16700
Customers/14735,Customers/13102
Customers/14735,Customers/16710
Customers/14735,Customers/15356
Customers/14735,Customers/17705
Customers/14735,Customers/17338
Customers/14735,Customers/15249
Customers/14735,Customers/17634
Customers/14735,Customers/15867
Customers/13269,Customers/18245
Customers/13269,Customers/13700
Customers/13269,Customers/16360
Customers/13269,Customers/15508
Customers/13269,Customers/18226
Customers/13269,Customers/15358
Customers/13269,Customers/15910
Customers/13269,Customers/16170
Customers/13269,Customers/17706
Customers/13269,Customers/17191
Customers/13269,Customers/13468
Customers/13269,Customers/13742
Customers/13269,Customers/14178
Customers/13269,Customers/17238
Customers/13269,Customers/15039
Customers/13269,Customers/15827
Customers/13269,Customers/16549
Customers/13269,Customers/12839
Customers/13269,Customers/16942
Customers/13269,Customers/17516
Customers/13269,Customers/13137
Customers/13269,Customers/15596
Customers/13269,Customers/17811
Customers/13269,Customers/18122
Customers/13269,Customers/16918
Customers/13269,Customers/16910
Customers/13269,Customers/16794
Customers/13269,Customers/14698
Customers/13269,Customers/17652
Customers/13269,Customers/13971
Customers/13269,Customers/17364
Customers/13269,Customers/12856
Customers/13269,Customers/15058
Customers/13269,Customers/13860
Customers/13269,Customers/17071
Customers/13269,Customers/17912
Customers/13269,Customers/12921
Customers/13269,Customers/16713
Customers/13269,Customers/14713
Customers/13269,Customers/17629
Customers/13269,Customers/17757
Customers/13269,Customers/13263
Customers/13269,Customers/17644
Customers/13269,Customers/14341
Customers/13269,Customers/14056
Customers/13269,Customers/16809
Customers/13269,Customers/15152
Customers/13269,Customers/17758
Customers/13269,Customers/15443
Customers/13269,Customers/16592
Customers/13269,Customers/17799
Customers/13269,Customers/18283
Customers/13269,Customers/15253
Customers/13269,Customers/16712
Customers/13269,Customers/16057
Customers/13269,Customers/17284
Customers/13269,Customers/16393
Customers/13269,Customers/13782
Customers/13269,Customers/15974
Customers/13269,Customers/17769
Customers/13269,Customers/14030
Customers/13269,Customers/17288
Customers/13269,Customers/12877
Customers/13269,Customers/15518
Customers/13269,Customers/17530
Customers/13269,Customers/17236
Customers/13269,Customers/16115
Customers/13269,Customers/16764
Customers/13269,Customers/16409
Customers/13269,Customers/14447
Customers/13269,Customers/17581
Customers/13269,Customers/14639
Customers/13269,Customers/18116
Customers/13269,Customers/13018
Customers/13269,Customers/15203
Customers/13269,Customers/13983
Customers/13269,Customers/13804
Customers/13269,Customers/13769
Customers/13269,Customers/14800
Customers/13269,Customers/18075
Customers/13269,Customers/14769
Customers/13269,Customers/13491
Customers/13269,Customers/14388
Customers/13269,Customers/14524
Customers/13269,Customers/17730
Customers/13269,Customers/15529
Customers/13269,Customers/16059
Customers/13269,Customers/15547
Customers/13269,Customers/18041
Customers/13269,Customers/17164
Customers/13269,Customers/16042
Customers/13269,Customers/17813
Customers/13269,Customers/16837
Customers/13269,Customers/17069
Customers/13269,Customers/17442
Customers/13269,Customers/14534
Customers/13269,Customers/16241
Customers/13269,Customers/17463
Customers/13269,Customers/16813
Customers/13269,Customers/18069
Customers/13269,Customers/14092
Customers/13269,Customers/16550
Customers/13269,Customers/14210
Customers/13269,Customers/13871
Customers/13269,Customers/14810
Customers/13269,Customers/17651
Customers/13269,Customers/17346
Customers/13269,Customers/15993
Customers/13269,Customers/15861
Customers/13269,Customers/13069
Customers/13269,Customers/17612
Customers/13269,Customers/14948
Customers/13269,Customers/14071
Customers/13269,Customers/13268
Customers/13269,Customers/14748
Customers/13269,Customers/16186
Customers/13269,Customers/15622
Customers/13269,Customers/17218
Customers/13269,Customers/15687
Customers/13269,Customers/14112
Customers/13269,Customers/17220
Customers/13269,Customers/16919
Customers/13269,Customers/15719
Customers/13269,Customers/17735
Customers/13269,Customers/13418
Customers/13269,Customers/16348
Customers/13269,Customers/15555
Customers/13269,Customers/17412
Customers/13269,Customers/15660
Customers/13269,Customers/16085
Customers/13269,Customers/17613
Customers/13269,Customers/13991
Customers/13269,Customers/17068
Customers/13269,Customers/13148
Customers/13269,Customers/16332
Customers/13269,Customers/17611
Customers/13269,Customers/16678
Customers/13269,Customers/18223
Customers/13269,Customers/15078
Customers/13269,Customers/14099
Customers/13269,Customers/17091
Customers/13269,Customers/17865
Customers/13269,Customers/13862
Customers/13269,Customers/15144
Customers/13269,Customers/13110
Customers/13269,Customers/16316
Customers/13269,Customers/16818
Customers/13269,Customers/15811
Customers/13269,Customers/17677
Customers/13269,Customers/13178
Customers/13269,Customers/16931
Customers/13269,Customers/17365
Customers/13269,Customers/14719
Customers/13269,Customers/13880
Customers/13269,Customers/15916
Customers/13269,Customers/16945
Customers/13269,Customers/15750
Customers/13269,Customers/13089
Customers/13269,Customers/15059
Customers/13269,Customers/14211
Customers/13269,Customers/16899
Customers/13269,Customers/16744
Customers/13269,Customers/16395
Customers/13269,Customers/16771
Customers/13269,Customers/16719
Customers/13269,Customers/14547
Customers/13269,Customers/16875
Customers/13269,Customers/14573
Customers/13269,Customers/16670
Customers/13269,Customers/13668
Customers/13269,Customers/14849
Customers/13269,Customers/12949
Customers/13269,Customers/15379
Customers/13269,Customers/13232
Customers/13269,Customers/16743
Customers/13269,Customers/13317
Customers/13269,Customers/13999
Customers/13269,Customers/18241
Customers/13269,Customers/15601
Customers/13269,Customers/14794
Customers/13269,Customers/13571
Customers/13269,Customers/15581
Customers/13269,Customers/13319
Customers/13269,Customers/16700
Customers/13269,Customers/16161
Customers/13269,Customers/17126
Customers/13269,Customers/14419
Customers/13269,Customers/16992
Customers/13269,Customers/17231
Customers/13269,Customers/17162
Customers/13269,Customers/13709
Customers/13269,Customers/13610
Customers/13269,Customers/13102
Customers/13269,Customers/14227
Customers/13269,Customers/13969
Customers/13269,Customers/15453
Customers/13269,Customers/17323
Customers/13269,Customers/16710
Customers/13269,Customers/17063
Customers/13269,Customers/16790
Customers/13269,Customers/18118
Customers/13269,Customers/15356
Customers/13269,Customers/17562
Customers/13269,Customers/15752
Customers/13269,Customers/13004
Customers/13269,Customers/16904
Customers/13269,Customers/17338
Customers/13269,Customers/14472
Customers/13269,Customers/14711
Customers/13269,Customers/14194
Customers/13269,Customers/16791
Customers/13269,Customers/16923
Customers/13269,Customers/14723
Customers/13269,Customers/15906
Customers/13269,Customers/13012
Customers/13269,Customers/17348
Customers/13269,Customers/17160
Customers/13269,Customers/17634
Customers/13269,Customers/15867
Customers/14748,Customers/18245
Customers/14748,Customers/13700
Customers/14748,Customers/16360
Customers/14748,Customers/18226
Customers/14748,Customers/15910
Customers/14748,Customers/15358
Customers/14748,Customers/17706
Customers/14748,Customers/17191
Customers/14748,Customers/13468
Customers/14748,Customers/13742
Customers/14748,Customers/17576
Customers/14748,Customers/14178
Customers/14748,Customers/15039
Customers/14748,Customers/17238
Customers/14748,Customers/17609
Customers/14748,Customers/16549
Customers/14748,Customers/12839
Customers/14748,Customers/16942
Customers/14748,Customers/13137
Customers/14748,Customers/17811
Customers/14748,Customers/16910
Customers/14748,Customers/18122
Customers/14748,Customers/16918
Customers/14748,Customers/17228
Customers/14748,Customers/16794
Customers/14748,Customers/16458
Customers/14748,Customers/17652
Customers/14748,Customers/16474
Customers/14748,Customers/13971
Customers/14748,Customers/17364
Customers/14748,Customers/12856
Customers/14748,Customers/15058
Customers/14748,Customers/17071
Customers/14748,Customers/17757
Customers/14748,Customers/12921
Customers/14748,Customers/13860
Customers/14748,Customers/14713
Customers/14748,Customers/16713
Customers/14748,Customers/17629
Customers/14748,Customers/17644
Customers/14748,Customers/16293
Customers/14748,Customers/14341
Customers/14748,Customers/14056
Customers/14748,Customers/14487
Customers/14748,Customers/16809
Customers/14748,Customers/12957
Customers/14748,Customers/15152
Customers/14748,Customers/17758
Customers/14748,Customers/15443
Customers/14748,Customers/13728
Customers/14748,Customers/16592
Customers/14748,Customers/17799
Customers/14748,Customers/18283
Customers/14748,Customers/15253
Customers/14748,Customers/16712
Customers/14748,Customers/16393
Customers/14748,Customers/13890
Customers/14748,Customers/17288
Customers/14748,Customers/17211
Customers/14748,Customers/13755
Customers/14748,Customers/12877
Customers/14748,Customers/15518
Customers/14748,Customers/13148
Customers/14748,Customers/17530
Customers/14748,Customers/17236
Customers/14748,Customers/14502
Customers/14748,Customers/16115
Customers/14748,Customers/16764
Customers/14748,Customers/15290
Customers/14748,Customers/17449
Customers/14748,Customers/17581
Customers/14748,Customers/14447
Customers/14748,Customers/18116
Customers/14748,Customers/13018
Customers/14748,Customers/15311
Customers/14748,Customers/15203
Customers/14748,Customers/16173
Customers/14748,Customers/13983
Customers/14748,Customers/16455
Customers/14748,Customers/14800
Customers/14748,Customers/16326
Customers/14748,Customers/14769
Customers/14748,Customers/14388
Customers/14748,Customers/14524
Customers/14748,Customers/15529
Customers/14748,Customers/16059
